1830,-53,-0.12,0.1,-1,39.01,-25.98,53.34,2393,1
1831,-62,-0.23,0.14,-1.23,45.35,13.15,18.63,2395,1
1832,-64,-0.31,0.07,-1.21,-2.11,66.35,10.23,2397,1
1833,-57,-0.26,0.15,-0.95,-15.73,79.58,39.1,2398,1
1834,-59,-0.19,0.28,-0.97,-12.06,76.92,53.73,2399,1
1835,-53,-0.15,0.26,-1.28,4.37,38.3,47.64,2401,1
1836,-61,-0.32,0.29,-1.2,-3.42,37.34,-18.08,2402,1
1837,-55,-0.3,0.22,-1,-2.81,52.37,-64.86,2403,1
1838,-62,-0.14,0.02,-0.88,-9.42,58.69,-57.29,2404,1
1839,-59,-0.12,-0.09,-0.88,-31.44,56.23,-5.4,2405,1
1840,-62,-0.18,-0.07,-0.95,-54.26,55.77,43.23,2406,1
1841,-59,-0.24,0.08,-1,-65.43,45.87,52.03,2407,1
1842,-58,-0.28,0.2,-1.02,-55.92,37.13,26.62,2408,1
1843,-69,-0.29,0.19,-1.15,-35.59,26.32,-7.38,2409,1
1844,-58,-0.2,0.13,-1.29,-21.78,7.33,-25.03,2410,1
1845,-63,-0.22,0.12,-1.47,-6.39,-7.28,-34.92,2411,1
1846,-65,-0.18,0.06,-1.64,10.93,-24.45,-29.85,2412,1
1847,-56,-0.11,0.12,-1.49,32.56,-47.88,-20.72,2413,1
1848,-55,0,0.16,-1.17,77.82,-79.95,19.08,2414,1
1849,-61,-0.05,0.1,-1.12,111.57,-94.52,65.95,2415,1
1850,-54,-0.09,-0.03,-1.27,104.25,-116.25,98.05,2416,1
1851,-52,-0.11,0,-1.31,69.98,-120.82,96.8,2417,1
1852,-50,-0.14,0.07,-0.9,83.16,-97.85,33.02,2420,1
1853,-49,-0.13,0.06,-0.88,65.86,-97.47,-12.26,2421,1
1854,-49,-0.11,0.09,-0.91,58.44,-92.49,-49.46,2422,1
1855,-49,-0.12,0.01,-0.83,61.48,-79.84,-54.15,2423,1
1856,-56,-0.32,-0.09,-0.91,-23.24,28.5,-8.68,2426,1
1857,-58,-0.29,-0.11,-1.18,-61.58,81.81,-20.98,2427,1
1858,-57,-0.32,-0.07,-1.29,-107.79,128.94,-25.14,2428,1
1859,-56,-0.07,0.25,-1.37,-94.31,92.56,3.35,2431,1
1860,-53,-0.22,0.3,-1.29,-12.1,9.66,-85.98,2433,1
1861,-60,-0.05,-0.03,-0.86,-1.05,-1.77,-169.55,2435,1
1862,-63,-0.04,-0.24,-0.83,-20.71,-1.72,-125.18,2436,1
1863,-63,-0.22,0.21,-1.62,-60.15,51.93,17.98,2441,1
1864,-59,-0.18,0.25,-1.67,-5.81,-3.89,-4.65,2442,1
1865,-59,-0.17,0.32,-1.44,60.63,-50.15,-19.03,2443,1
1866,-53,-0.17,0.01,-1.36,88.91,-98.13,115.31,2447,1
1867,-53,-0.15,0.13,-1.16,83.66,-101.79,109.84,2448,1
1868,-50,-0.1,-0.02,-0.81,73.26,-69.92,-48.24,2453,1
1869,-49,-0.14,-0.19,-0.8,50.24,-39.6,-19.57,2454,1
1870,-52,-0.24,-0.16,-0.83,5.84,-6.27,3.37,2455,1
1871,-57,-0.3,-0.06,-1.01,-26.43,32.63,11.07,2456,1
1872,-60,-0.3,-0.06,-1.18,-63.96,73.22,-3.54,2457,1
1873,-62,-0.4,0.12,-1.1,-126.85,134.51,-14.04,2459,1
1874,-63,-0.31,0.3,-1.08,-128.16,126.17,-17.18,2460,1
1875,-54,-0.16,0.38,-1.27,-104.33,94.56,-51.44,2461,1
1876,-53,-0.06,0.34,-1.45,-68.41,51.09,-86.43,2462,1
1877,-57,-0.07,-0.08,-0.85,-2.21,-6.85,-130.34,2465,1
1878,-60,-0.19,-0.2,-0.89,-41.96,21.98,-46.74,2467,1
1879,-62,-0.27,-0.18,-0.89,-63.03,39.2,-18.07,2468,1
1880,-64,-0.33,-0.14,-0.95,-84.76,58.09,8.17,2469,1
1881,-65,-0.36,-0.01,-1.16,-92.34,66,15.97,2470,1
1882,-59,-0.24,0.14,-1.44,-66.52,52.22,12.18,2471,1
1883,-56,-0.07,0.15,-1.62,-21.15,18.15,39.92,2472,1
1884,-56,-0.18,0.25,-1.18,84.47,-81.13,39.96,2474,1
1885,-59,-0.19,0.16,-1.13,125.6,-88.68,76.47,2475,1
1886,-60,-0.1,-0.01,-1.23,120.05,-116.62,107.62,2476,1
1887,-56,-0.2,0.01,-1.35,90.34,-117.9,124.53,2477,1
1888,-53,-0.17,0.14,-1.25,79.31,-110.9,119.74,2478,1
1889,-51,-0.14,0.18,-0.92,80.1,-108.6,51.91,2480,1
1890,-49,-0.12,0.07,-0.91,74.47,-101.15,-11.16,2482,1
1891,-49,-0.23,-0.04,-0.81,23.34,-45.95,-18.4,2485,1
1892,-56,-0.32,0,-0.82,-4.58,-5.01,-32.79,2486,1
1893,-59,-0.35,-0.08,-1.02,-44.23,47.79,-64.37,2487,1
1894,-58,-0.42,-0.09,-1.09,-102.89,110.24,-92.88,2488,1
1895,-59,-0.31,-0.02,-1.1,-142.27,166.63,-86.41,2489,1
1896,-60,-0.14,0.02,-1.09,-144.3,175.82,-17.51,2490,1
1897,-57,0.01,0.14,-1.25,-130.63,148.37,57.53,2491,1
1898,-55,0.1,0.33,-1.41,-99.37,82.25,52.76,2492,1
1899,-56,-0.12,0.45,-1.48,-39.56,22.31,-3.73,2493,1
1900,-67,-0.39,0.39,-1.2,13.31,-6.67,-94.76,2494,1
1901,-68,-0.06,-0.02,-0.89,33.07,5.32,-193.35,2496,1
1902,-61,-0.26,-0.34,-1.09,-93.37,37.63,58.1,2500,1
1903,-58,-0.21,-0.11,-1.24,-94.18,40.09,123.21,2501,1
1904,-58,-0.1,0.17,-1.61,-58.21,22.95,138.53,2502,1
1905,-58,-0.27,0.39,-1.41,56.21,-72.96,37.83,2504,1
1906,-63,-0.22,0.28,-1.15,115.21,-92.72,1.02,2505,1
1907,-57,-0.11,-0.23,-1.23,114.99,-103.31,81.17,2507,1
1908,-52,-0.06,-0.12,-1.29,73.89,-101.24,133.57,2508,1
1909,-54,-0.14,0.09,-1.14,63.76,-99.02,137.54,2509,1
1910,-49,-0.11,0.11,-0.95,76.24,-97.98,78.15,2511,1
1911,-48,-0.07,0.02,-0.91,69.5,-94.48,54.1,2512,1
1912,-50,-0.11,0.01,-0.77,58.46,-77.66,6.48,2514,1
1913,-50,-0.23,-0.01,-0.72,43.34,-42.66,5.37,2515,1
1914,-55,-0.27,0.02,-0.81,17.94,-4.86,-16.85,2516,1
1915,-54,-0.3,-0.03,-0.94,-1.02,35.34,-13.58,2517,1
1916,-59,-0.3,-0.1,-1.19,-46.44,80.99,-21.72,2518,1
1917,-62,-0.38,0.07,-1.28,-94.45,116.98,-35.01,2519,1
1918,-58,-0.34,0.18,-1.1,-105.11,130.3,-24.32,2520,1
1919,-58,-0.28,0.27,-1.03,-106.3,119.62,-19.98,2521,1
1920,-58,-0.19,0.28,-1.25,-95.08,96.16,-27.74,2522,1
1921,-58,-0.15,0.25,-1.5,-76.47,61.29,-45.34,2523,1
1922,-56,-0.2,0.22,-1.34,-58.99,32.07,-87.18,2524,1
1923,-64,-0.23,0.15,-1.04,-36.66,18.67,-108.83,2525,1
1924,-57,-0.1,-0.08,-0.96,-27.92,19.02,-85.56,2526,1
1925,-59,-0.2,-0.11,-0.91,-58.66,19.11,17.44,2528,1
1926,-62,-0.26,0.01,-0.95,-54.15,23.88,38.44,2529,1
1927,-61,-0.32,0.05,-1.08,-42.28,12.69,32.51,2531,1
1928,-62,-0.29,0.13,-1.26,-21.02,-2.4,26.38,2532,1
1929,-57,-0.07,0.03,-1.07,130.44,-109.07,67.27,2536,1
1930,-55,-0.03,-0.08,-1.13,124,-117.15,148.11,2537,1
1931,-56,-0.17,-0.04,-1.25,85.94,-113.41,182.24,2538,1
1932,-56,-0.22,0.11,-1.18,62.61,-98.54,153.65,2539,1
1933,-58,-0.14,0.11,-0.99,58.58,-89.98,102.69,2540,1
1934,-54,-0.08,0.02,-0.91,54.3,-84.33,75.73,2541,1
1935,-54,-0.08,-0.05,-0.86,40.54,-78.44,58.09,2542,1
1936,-52,-0.06,-0.07,-0.94,28.96,-63.87,37.46,2543,1
1937,-54,-0.03,-0.02,-1.01,29.33,-41.36,48.01,2545,1
1938,-55,-0.15,0.03,-1.11,40.63,-13.31,60.08,2547,1
1939,-59,-0.16,0.09,-1.25,20.82,18.69,42.42,2548,1
1940,-59,-0.29,0.17,-1.16,17.78,65.72,33.82,2549,1
1941,-63,-0.33,0.17,-0.86,16.52,106.3,73.4,2550,1
1942,-58,-0.29,0.29,-0.8,2.78,113.97,101.3,2551,1
1943,-59,-0.08,0.42,-1.15,-0.95,96.1,92.2,2552,1
1944,-58,0,0.42,-1.38,20.76,54.47,87.5,2553,1
1945,-58,-0.17,0.28,-1.41,28.02,47.55,71.1,2554,1
1946,-61,-0.46,0.38,-1.08,12.2,59.81,32.45,2555,1
1947,-60,-0.3,0.24,-0.9,10.56,64.46,-13.57,2556,1
1948,-66,-0.16,0.01,-0.89,-12.36,58.88,29.53,2557,1
1949,-62,-0.18,0.05,-0.97,-38.94,48.34,73.72,2558,1
1950,-59,-0.22,0.12,-1.03,-45.99,34.58,89.96,2559,1
1951,-64,-0.28,0.14,-1.07,-46.22,22.82,86.09,2560,1
1952,-61,-0.23,0.18,-1.12,-39.24,2.73,70.05,2561,1
1953,-67,-0.16,0.21,-1.21,-24.76,-21.69,40.86,2562,1
1954,-59,-0.12,0.18,-1.3,-2.18,-49.71,13.96,2563,1
1955,-59,-0.12,0.07,-1.53,19.83,-57.54,5.04,2564,1
1956,-56,-0.11,0.01,-1.54,24.31,-75.87,2.22,2565,1
1957,-52,0.02,0.02,-1.45,45.57,-86.34,30.74,2566,1
1958,-50,0.02,0.08,-1.22,68.94,-104.71,73.88,2567,1
1959,-49,0.06,0.08,-1.18,87.37,-121.27,103.74,2568,1
1960,-50,-0.02,-0.03,-1.28,76.94,-128.24,137.31,2569,1
1961,-50,-0.2,0.03,-1.21,37.83,-123.73,81.12,2570,1
1962,-56,-0.22,0.1,-1.08,43.5,-102.79,37.83,2571,1
1963,-53,-0.08,0.03,-0.98,58.73,-88.36,19.95,2572,1
1964,-52,0.01,-0.02,-0.89,57.69,-94.82,-8.81,2573,1
1965,-52,-0.03,-0.08,-0.88,56.72,-95.44,-24.33,2574,1
1966,-52,-0.1,-0.14,-0.86,53.49,-75.21,-5.94,2575,1
1967,-50,-0.13,-0.14,-0.88,43.08,-49.31,12.69,2576,1
1968,-50,-0.17,-0.02,-1.04,22.86,-13.5,15.8,2578,1
1969,-58,-0.34,0.04,-1.2,0.65,54.24,-23.11,2580,1
1970,-62,-0.43,0,-1.05,-23.78,102.14,-31.6,2581,1
1971,-58,-0.23,0.05,-0.87,-60.3,120.16,29.11,2583,1
1972,-54,0,0.11,-1.23,-48.22,103.85,79.62,2584,1
1973,-56,-0.08,0.24,-1.41,-3.73,25.82,47.27,2586,1
1974,-58,-0.5,0.27,-1.03,5.72,18.43,-27.21,2587,1
1975,-62,-0.29,0.1,-0.96,21.24,40.91,-79.82,2588,1
1976,-62,-0.11,-0.13,-0.96,10.36,37.25,-42.53,2589,1
1977,-60,-0.18,-0.19,-0.99,-20.98,38.87,3.66,2590,1
1978,-58,-0.23,-0.09,-0.97,-41.18,34.18,43.13,2591,1
1979,-65,-0.34,0.01,-1.12,-54.27,44.89,97.35,2593,1
1980,-67,-0.21,0.13,-1.26,-58.44,13.75,77.66,2594,1
1981,-67,-0.19,0.24,-1.44,-34.14,-25.34,50.08,2595,1
1982,-65,-0.19,0.22,-1.59,1.63,-56.22,15.42,2596,1
1983,-60,-0.08,0.12,-1.61,30.08,-87.29,-17.93,2597,1
1984,-58,-0.03,-0.08,-1.04,76.55,-107.65,79.7,2599,1
1985,-58,-0.02,-0.08,-1.02,71.79,-103.27,122.53,2600,1
1986,-55,-0.08,-0.07,-1.16,47.76,-102.62,132.41,2601,1
1987,-58,-0.05,0.01,-1.12,16.13,-83.27,51.5,2603,1
1988,-56,0.02,-0.05,-1.03,26.11,-76.43,49.58,2604,1
1989,-53,0.03,-0.05,-1.02,33.29,-70.7,62.4,2605,1
1990,-54,0,-0.02,-0.97,40.36,-66.48,61.77,2606,1
1991,-53,-0.13,0.06,-1.01,60.98,-38.98,5.31,2609,1
1992,-55,-0.14,0.05,-1.09,70.56,-26.15,0.39,2610,1
1993,-58,-0.21,-0.04,-1.2,61.34,3.54,7.46,2611,1
1994,-56,-0.29,-0.07,-1.22,28.69,38.08,9.98,2612,1
1995,-58,-0.33,-0.03,-1.04,7.35,76.67,48.77,2613,1
1996,-59,-0.33,0.09,-0.82,-1.34,89.81,88.14,2614,1
1997,-57,-0.22,0.22,-0.93,-0.31,87.07,103.4,2615,1
1998,-54,-0.01,0.24,-1.13,11.32,67.27,111.69,2616,1
1999,-56,-0.06,0.22,-1.33,15.58,41.23,104.17,2617,1
2000,-55,-0.29,0.26,-1.28,-0.88,26.24,53.11,2618,1
2001,-59,-0.52,0.35,-1.01,-0.87,42.93,-24.23,2619,1
2002,-55,-0.22,0.16,-0.94,4.48,54.89,-49.75,2620,1
2003,-58,-0.18,0.01,-1.06,-34.76,38.05,15.66,2622,1
2004,-69,-0.24,0.08,-1.06,-42.07,22.21,15.1,2623,1
2005,-69,-0.31,0.1,-0.98,-38.89,17.58,-7.47,2624,1
2006,-60,-0.14,-0.05,-1.23,-27.31,7.5,-12.68,2626,1
2007,-58,-0.13,-0.05,-1.23,-25.61,-18.44,4.58,2627,1
2008,-54,-0.16,0.02,-1.59,19.64,-43.33,21.92,2629,1
2009,-61,-0.09,0.05,-1.44,55.15,-55.56,40.3,2630,1
2010,-55,-0.12,0.07,-1.1,108.83,-87.73,122.12,2632,1
2011,-58,-0.1,-0.01,-1.18,99.31,-93.91,141.79,2633,1
2012,-55,-0.22,-0.06,-1.15,51.69,-96.56,101.49,2634,1
2013,-54,-0.21,0.01,-1.03,28.38,-83.3,46.55,2635,1
2014,-53,-0.13,0.03,-0.91,31.47,-69.73,28.18,2636,1
2015,-52,-0.09,0.05,-0.92,40.51,-62.83,7.15,2637,1
2016,-51,-0.03,0.03,-0.96,47.98,-66.97,-13.56,2638,1
2017,-50,-0.06,-0.05,-0.91,51.91,-61.11,-16.85,2640,1
2018,-52,-0.1,-0.09,-0.94,45.8,-38.73,3.99,2641,1
2019,-51,-0.17,-0.07,-0.93,23.07,-18.16,6.26,2642,1
2020,-54,-0.26,-0.05,-1.2,-19.89,58.05,-31.71,2644,1
2021,-56,-0.32,-0.1,-1.16,-51.82,97.79,-38.11,2645,1
2022,-58,-0.26,-0.06,-1.04,-75.19,114.22,-17.56,2646,1
2023,-65,-0.16,-0.01,-0.98,-77.89,109.55,18.89,2647,1
2024,-56,-0.09,0.06,-1.16,-60.4,99.07,63.92,2648,1
2025,-54,-0.03,0.16,-1.35,-34.89,72.11,83.15,2649,1
2026,-57,-0.13,0.25,-1.39,-10.56,33.68,37.98,2650,1
2027,-54,-0.35,0.27,-1.13,13.04,10.26,-37.59,2651,1
2028,-58,-0.36,0.17,-0.91,30.44,23.74,-99.38,2652,1
2029,-57,-0.15,0,-0.89,29.08,24.31,-117.73,2653,1
2030,-59,-0.11,-0.17,-0.91,7.44,14.38,-106.82,2654,1
2031,-59,-0.15,-0.29,-0.92,-32.1,12.62,-67.44,2655,1
2032,-62,-0.23,-0.24,-0.91,-68.53,14.81,-18.92,2656,1
2033,-62,-0.34,-0.15,-1.07,-79.02,35.68,35.92,2657,1
2034,-63,-0.24,-0.05,-1.28,-75.6,39.87,81.44,2658,1
2035,-60,-0.09,0.2,-1.74,-32.63,-13.57,48.26,2660,1
2036,-67,-0.13,0.22,-1.57,8.37,-61.86,7.42,2661,1
2037,-58,-0.08,0.18,-1.13,60.05,-86.5,18.12,2662,1
2038,-59,-0.13,0.13,-1.04,98.55,-84.01,56.95,2663,1
2039,-58,-0.01,-0.07,-1.13,96.92,-94.16,88.13,2664,1
2040,-53,-0.12,-0.09,-1.21,48.41,-108.25,86.81,2665,1
2041,-52,-0.13,0.11,-1.15,34.66,-97.92,53.22,2666,1
2042,-58,-0.16,0.14,-0.97,56.46,-85.82,20.23,2667,1
2043,-50,-0.07,0.07,-0.95,71.75,-71.21,4.51,2668,1
2044,-50,0.01,-0.03,-0.92,68.38,-79.09,-11.29,2669,1
2045,-50,0.03,-0.08,-0.94,61.25,-79.76,2.2,2670,1
2046,-49,-0.09,-0.05,-0.91,51.4,-72.95,17.84,2671,1
2047,-51,-0.16,0.03,-0.88,40.65,-58.58,7.33,2672,1
2048,-50,-0.21,0.08,-0.94,37.79,-28.39,-11.97,2673,1
2049,-56,-0.3,0.03,-0.97,23.15,3.82,-45.36,2674,1
2050,-58,-0.27,-0.08,-1.21,-7.16,47.8,-77.52,2675,1
2051,-54,-0.25,-0.21,-1.24,-58.18,72.46,-64.48,2676,1
2052,-60,-0.25,-0.16,-1.03,-107.5,92.1,-9.68,2677,1
2053,-63,-0.27,0.05,-1.02,-123.68,94.57,37.92,2678,1
2054,-53,-0.15,0.22,-1.21,-109.76,90.61,54.94,2679,1
2055,-55,-0.07,0.32,-1.43,-75.21,64.85,35.39,2680,1
2056,-57,-0.15,0.3,-1.4,-38.2,34.66,-18.6,2681,1
2057,-54,-0.17,0.22,-1.06,-16.08,9.14,-91.02,2682,1
2058,-57,-0.12,0.07,-0.87,-2.26,5.37,-128.89,2683,1
2059,-58,-0.04,-0.12,-0.86,-4.89,11.07,-114.29,2684,1
2060,-71,-0.21,-0.08,-0.98,-61.6,45.47,-33.86,2687,1
2061,-60,-0.28,-0.1,-1.04,-70.08,55.72,-10.18,2688,1
2062,-57,-0.11,0.09,-1.63,-45.53,39.34,46.89,2690,1
2063,-56,-0.19,0.18,-1.58,-14.69,-13.37,42.35,2691,1
2064,-55,-0.03,0.28,-1.32,39.09,-65.21,50.18,2692,1
2065,-54,-0.17,0.02,-1.19,113.99,-117.49,130.95,2694,1
2066,-57,-0.22,0.04,-1.32,84.17,-116.5,152.77,2695,1
2067,-54,-0.13,0.14,-1.29,67.63,-112.89,127.69,2696,1
2068,-49,-0.12,0.18,-0.88,72.47,-113.31,51.51,2698,1
2069,-46,-0.11,0.07,-0.84,66.37,-109.79,32.17,2699,1
2070,-48,-0.15,0.06,-0.88,41.46,-99.07,2.2,2700,1
2071,-48,-0.13,0.07,-0.88,31.95,-89.85,-28.96,2701,1
2072,-47,-0.18,0.04,-0.86,29.48,-67.71,-41.86,2702,1
2073,-47,-0.22,0.01,-0.86,11.01,-40.51,-68.51,2703,1
2074,-52,-0.21,0.04,-0.94,-2.68,-8.11,-86.18,2704,1
2075,-50,-0.24,-0.12,-1.2,-74.05,77.05,-93.59,2706,1
2076,-53,-0.22,-0.07,-1.21,-93.77,126.08,-39.73,2707,1
2077,-56,-0.19,0.09,-1.09,-95.89,130.7,14.44,2708,1
2078,-52,-0.11,0.2,-1.17,-75.37,110.52,21.75,2709,1
2079,-51,-0.01,0.26,-1.42,-44.84,69.61,9.99,2710,1
2080,-52,-0.28,0.2,-1.12,5.85,15.27,-61.46,2712,1
2081,-56,-0.11,-0.03,-0.85,5.89,7.6,-132.31,2714,1
2082,-67,-0.22,-0.19,-0.86,-57.87,20.44,-68.3,2716,1
2083,-87,-0.33,-0.07,-1.12,-83.61,50.16,0.13,2718,1
2084,-68,-0.26,0.05,-1.25,-86.5,39.39,10.08,2719,1
2085,-60,-0.2,0.16,-1.6,-29.19,-16.73,-19.44,2721,1
2086,-56,-0.1,0.18,-1.07,66.31,-60.33,-33.41,2723,1
2087,-61,-0.08,0.04,-1.09,109.57,-70.83,11.61,2724,1
2088,-57,-0.06,-0.1,-1.22,103.99,-91.96,51.6,2725,1
2089,-55,-0.12,-0.02,-1.36,80.18,-97.02,65.08,2726,1
2090,-52,-0.15,0.09,-1.02,100.69,-87.48,62.57,2728,1
2091,-54,-0.12,0.03,-0.87,96.81,-88.11,57.45,2729,1
2092,-51,-0.12,0.03,-0.85,83.29,-85.45,53.26,2730,1
2093,-51,-0.13,0.02,-0.81,69.95,-79.43,44.53,2731,1
2094,-50,-0.16,0.02,-0.76,55.98,-65.85,41.15,2732,1
2095,-50,-0.21,0.02,-0.74,35.62,-44.78,31.2,2733,1
2096,-53,-0.31,0.02,-0.84,5.41,-11.4,0.3,2734,1
2097,-58,-0.34,0.06,-0.96,-21.99,24.67,-36.54,2735,1
2098,-58,-0.32,0.01,-1.25,-49.91,64.57,-67.48,2736,1
2099,-59,-0.24,0.02,-1.34,-89.3,87.27,-79.41,2737,1
2100,-59,-0.22,0.1,-1.13,-97.92,103.97,-26.76,2739,1
2101,-66,-0.12,0.13,-1.23,-83.24,84.76,-1.79,2740,1
2102,-64,-0.19,0.21,-1.34,-34.67,21.71,-52.08,2742,1
2103,-62,-0.23,0.1,-1.04,-16.89,16.96,-92.9,2743,1
2104,-66,-0.18,-0.18,-0.84,-43.01,37.38,-21.37,2746,1
2105,-60,-0.22,-0.11,-0.91,-62.42,42.95,2.78,2747,1
2106,-63,-0.26,-0.06,-1.06,-67.27,47.61,28.92,2748,1
2107,-66,-0.36,-0.02,-1.21,-68.4,51.36,51.25,2749,1
2108,-59,-0.17,0.25,-1.64,-11.57,0.29,30.04,2751,1
2109,-58,-0.26,0.31,-1.56,31.22,-55.33,-6.85,2752,1
2110,-57,-0.2,0.27,-1.41,78.1,-85.98,-42.34,2753,1
2111,-54,-0.13,0.09,-1.1,109.28,-105.9,-22.66,2754,1
2112,-56,-0.03,-0.04,-1.09,120.51,-110.46,42.22,2755,1
2113,-52,-0.05,-0.2,-1.19,97.25,-115.66,111.92,2756,1
2114,-52,-0.16,-0.08,-1.3,49.5,-102.11,134.47,2757,1
2115,-51,-0.09,-0.05,-0.83,99.41,-75.38,-7.08,2763,1
2116,-50,-0.16,-0.11,-0.81,78.74,-54.63,19.31,2764,1
2117,-51,-0.22,-0.09,-0.82,43.73,-31.75,23.56,2765,1
2118,-52,-0.39,-0.02,-0.86,13.92,6.46,15.63,2766,1
2119,-52,-0.43,-0.05,-1.13,-26.05,61.56,-16.18,2767,1
2120,-54,-0.42,-0.06,-1.14,-80.36,107.74,-32.37,2768,1
2121,-53,-0.33,0.04,-0.88,-110.31,129.75,-8.48,2769,1
2122,-59,-0.29,0.32,-1.32,-31.48,31.44,-50.75,2773,1
2123,-58,-0.32,0.18,-1.03,-9.7,29.54,-110.34,2774,1
2124,-63,-0.15,-0.08,-0.98,-11.05,33.95,-122.6,2775,1
2125,-60,-0.12,-0.29,-0.91,-40.21,28.15,-74.18,2776,1
2126,-61,-0.16,-0.31,-0.91,-74.34,36.24,0.88,2777,1
2127,-65,-0.2,-0.22,-1.01,-84.39,50.25,90.05,2778,1
2128,-67,-0.28,-0.11,-1.02,-91.92,49.31,128.53,2779,1
2129,-64,-0.29,0.08,-1.17,-82.59,34.24,130.11,2780,1
2130,-64,-0.23,0.23,-1.45,-37.63,-5.82,112.98,2781,1
2131,-59,-0.13,0.24,-1.8,23.53,-48.17,96.97,2782,1
2132,-60,-0.09,0.28,-1.64,68.53,-105.84,57.28,2783,1
2133,-55,-0.09,0.04,-0.98,143.88,-136.72,58.38,2785,1
2134,-57,-0.07,-0.15,-1.08,124.65,-131.05,83.57,2786,1
2135,-51,-0.11,-0.2,-1.17,78.15,-108.93,119.24,2787,1
2136,-63,-0.15,-0.08,-1.19,42.95,-81.1,122.88,2788,1
2137,-51,-0.1,-0.02,-1.06,29.6,-62.37,102.81,2789,1
2138,-56,-0.03,-0.04,-0.97,18.59,-59.94,80.43,2790,1
2139,-50,-0.04,-0.06,-0.97,13.18,-55.94,80.44,2791,1
2140,-50,-0.01,0.07,-1.08,46.03,-37.24,26.8,2795,1
2141,-51,-0.03,-0.01,-1.14,72.6,-29,48.75,2796,1
2142,-54,-0.12,-0.03,-1.19,55.25,-7.47,70.8,2797,1
2143,-78,-0.37,0.19,-1.03,21.82,53.23,54.15,2799,1
2144,-65,-0.3,0.21,-0.81,10.69,69.75,86.7,2800,1
2145,-62,-0.06,0.35,-0.88,-3.18,67.18,97.72,2801,1
2146,-79,0.07,0.43,-1.09,-6.44,44.01,94.07,2802,1
2147,-63,-0.12,0.42,-1.36,6.63,43.16,68.85,2803,1
2148,-66,-0.3,0.32,-1.23,2.62,69.95,15.17,2804,1
2149,-65,-0.29,0.25,-1.02,5.08,105.81,-11.5,2805,1
2150,-65,-0.06,-0.02,-1.09,-40.5,96.99,56.2,2807,1
2151,-65,-0.24,0.17,-1.1,-45.15,53.15,95.21,2809,1
2152,-64,-0.22,0.23,-1.03,-42.99,28.85,59.07,2810,1
2153,-68,-0.16,0.1,-1.23,-8.37,-34.44,-19.18,2813,1
2154,-62,-0.14,0.06,-1.41,1.92,-43.46,-13.01,2814,1
2155,-59,-0.02,-0.05,-1.56,15.75,-67.34,55.85,2816,1
2156,-61,0.07,0.06,-1.31,37.5,-104.78,96.6,2817,1
2157,-57,0.02,0.05,-1.18,63.1,-122.82,135.33,2818,1
2158,-56,-0.01,0,-1.31,63.8,-132.82,161.72,2819,1
2159,-56,-0.02,-0.03,-1.49,41.75,-137.36,150.58,2820,1
2160,-53,-0.01,0.01,-1.02,75.79,-133.79,-44.19,2825,1
2161,-52,0.02,-0.01,-0.99,90.49,-117.21,-49.34,2826,1
2162,-51,-0.04,-0.1,-0.92,99.53,-95.42,-26.45,2827,1
2163,-51,-0.06,-0.13,-0.86,85.01,-70.35,-7.35,2828,1
2164,-52,-0.18,-0.04,-0.92,68.7,-38.65,13.01,2829,1
2165,-55,-0.22,-0.01,-1.05,50.92,2.82,12.39,2830,1
2166,-56,-0.4,0.01,-0.94,27.97,53.76,-2.09,2831,1
2167,-54,-0.2,0.17,-1.51,-22.76,100.92,31.7,2836,1
2168,-56,-0.4,0.1,-1.21,-35.54,117.79,17.95,2837,1
2169,-59,-0.42,0.16,-1.11,-31.24,153.12,30.58,2838,1
2170,-68,-0.12,0.04,-1.09,-42.21,130.4,41.55,2839,1
2171,-61,-0.19,0.03,-1.12,-69.6,99.79,64.96,2840,1
2172,-68,-0.34,0.15,-1.2,-78.7,77.76,67.98,2841,1
2173,-64,-0.49,0.2,-1.11,-76.88,61.02,28.1,2842,1
2174,-67,-0.37,0.12,-1.06,-64.76,50.55,13.69,2843,1
2175,-52,-0.02,-0.04,-1.32,55.9,-123.9,93.67,2852,1
2176,-53,0.05,-0.09,-1.13,44.63,-119.97,70.99,2853,1
2177,-52,0,-0.08,-1.07,34.33,-105,56.86,2855,1
2178,-53,0.01,0.01,-1.11,49.6,-84.98,-2.18,2857,1
2179,-51,0,0.03,-1.02,70.16,-77.06,-21.28,2858,1
2180,-50,-0.18,-0.01,-1.19,56.89,6.53,32.66,2861,1
2181,-54,-0.3,0.04,-1.14,38.56,52.43,26.7,2862,1
2182,-53,-0.31,0.05,-0.83,23.65,94.57,64.35,2863,1
2183,-60,-0.25,0.14,-0.88,13.53,106.86,90.51,2864,1
2184,-54,-0.12,0.35,-1.23,-3.18,65.83,79.48,2866,1
2185,-55,-0.22,0.33,-1.42,11.98,61.02,44.59,2867,1
2186,-58,-0.39,0.21,-1.13,6.63,82.15,5.4,2868,1
2187,-63,-0.32,0.19,-1.02,-4.15,112.46,-13.63,2869,1
2188,-57,-0.03,0.07,-1.01,-22.67,101.84,0.1,2870,1
2189,-58,-0.18,0.13,-1.13,-58.4,75.15,43.76,2872,1
2190,-80,-0.3,0.22,-1.07,-58.45,69.57,13.8,2873,1
2191,-57,-0.2,0.18,-1.08,-51.11,58.09,-22.03,2874,1
2192,-57,-0.14,0.1,-1.18,-46.06,38.53,-30.13,2875,1
